"";"DBH";"HT";"SP";"age";"education";"forestry";"gender";"harvest"
"1793";29;17,7;"Pinus nigra";25;1;1;0;0
"1794";8,7;6,6;"Quercus pyrenaica";25;1;1;0;0
"1795";9,6;7,2;"Quercus pyrenaica";25;1;1;0;0
"1796";7,8;5;"Pinus sylvestris";25;1;1;0;0
"1797";27,5;17,8;"Pinus sylvestris";25;1;1;0;0
"1798";32,1;18,5;"Pinus sylvestris";25;1;1;0;0
"1799";24,4;18;"Pinus sylvestris";25;1;1;0;1
"1800";34,8;21,6;"Pinus nigra";25;1;1;0;0
"1801";23,8;19;"Pinus sylvestris";25;1;1;0;0
"1802";21,9;19,4;"Pinus sylvestris";25;1;1;0;1
"1803";40,8;21,4;"Pinus nigra";25;1;1;0;0
"1804";21,5;20,01;"Pinus nigra";25;1;1;0;0
"1805";31,6;21;"Pinus nigra";25;1;1;0;0
"1806";34,4;22,1;"Pinus nigra";25;1;1;0;0
"1807";7;5,5;"Quercus pyrenaica";25;1;1;0;0
"1808";10,4;7,4;"Quercus pyrenaica";25;1;1;0;0
"1809";23,7;19,2;"Pinus nigra";25;1;1;0;0
"1810";36,2;21,1;"Pinus nigra";25;1;1;0;0
"1811";NA;NA;NA;25;1;1;0;0
"1812";20,2;18,6;"Pinus nigra";25;1;1;0;1
"1813";33,2;19,7;"Pinus nigra";25;1;1;0;0
"1814";10,4;8,2;"Quercus pyrenaica";25;1;1;0;0
"1815";9,8;7,1;"Quercus pyrenaica";25;1;1;0;0
"1816";10,2;7,5;"Quercus pyrenaica";25;1;1;0;0
"1817";7,9;5,7;"Quercus pyrenaica";25;1;1;0;0
"1818";12,9;9,3;"Quercus pyrenaica";25;1;1;0;0
"1819";8;5,1;"Quercus pyrenaica";25;1;1;0;0
"1820";10,3;6,9;"Quercus pyrenaica";25;1;1;0;0
"1821";7,5;6,7;"Quercus pyrenaica";25;1;1;0;0
"1822";8,4;4,4;"Quercus pyrenaica";25;1;1;0;0
"1823";36,7;20,2;"Pinus nigra";25;1;1;0;0
"1824";26,5;20,2;"Pinus sylvestris";25;1;1;0;0
"1825";37,2;20,7;"Pinus nigra";25;1;1;0;1
"1826";31,1;21,9;"Pinus nigra";25;1;1;0;0
"1827";33,3;20,3;"Pinus sylvestris";25;1;1;0;0
"1828";19,8;15,5;"Pinus nigra";25;1;1;0;0
"1829";29,9;19,1;"Pinus nigra";25;1;1;0;0
"1830";24;9,9;"Quercus pyrenaica";25;1;1;0;0
"1831";10,1;4,16;"Quercus pyrenaica";25;1;1;0;0
"1832";30,6;13,5;"Quercus pyrenaica";25;1;1;0;0
"1833";14;5,5;"Quercus pyrenaica";25;1;1;0;1
"1834";8,4;4,8;"Quercus pyrenaica";25;1;1;0;0
"1835";16,5;15,3;"Quercus pyrenaica";25;1;1;0;0
"1836";28,4;19,2;"Pinus sylvestris";25;1;1;0;0
"1837";12,7;5,1;"Pinus nigra";25;1;1;0;0
"1838";29,9;18;"Pinus nigra";25;1;1;0;0
"1839";14,7;13,5;"Quercus pyrenaica";25;1;1;0;0
"1840";23,4;17,6;"Pinus sylvestris";25;1;1;0;0
"1841";34,8;19;"Pinus sylvestris";25;1;1;0;0
"1842";23,7;18,3;"Pinus sylvestris";25;1;1;0;0
"1843";26,9;18,9;"Pinus nigra";25;1;1;0;0
"1844";9,7;2,6;"Quercus pyrenaica";25;1;1;0;0
"1845";7,4;9,9;"Quercus pyrenaica";25;1;1;0;0
"1846";12,4;9,5;"Pinus sylvestris";25;1;1;0;0
"1847";7,8;5,7;"Quercus pyrenaica";25;1;1;0;0
"1848";37,3;21,1;"Pinus nigra";25;1;1;0;0
"1849";20,9;21;"Pinus nigra";25;1;1;0;1
"1850";38,7;19,7;"Pinus nigra";25;1;1;0;0
"1851";27,2;19,3;"Pinus nigra";25;1;1;0;0
"1852";7,8;7,3;"Quercus pyrenaica";25;1;1;0;0
"1853";28,3;20,9;"Pinus nigra";25;1;1;0;0
"1854";29;19,8;"Pinus nigra";25;1;1;0;0
"1855";26,6;21,2;"Pinus nigra";25;1;1;0;0
"1856";7,4;5,3;"Quercus pyrenaica";25;1;1;0;0
"1857";30,8;19,7;"Pinus nigra";25;1;1;0;0
"1858";8,5;10,2;"Quercus pyrenaica";25;1;1;0;0
"1859";45,1;22,4;"Pinus nigra";25;1;1;0;0
"1860";31,8;19,9;"Pinus nigra";25;1;1;0;0
"1861";10,1;5,8;"Quercus pyrenaica";25;1;1;0;0
"1862";30,4;19,6;"Pinus nigra";25;1;1;0;0
"1863";18,8;18,8;"Pinus nigra";25;1;1;0;0
"1864";26,1;19,2;"Pinus nigra";25;1;1;0;0
"1865";28;21,8;"Pinus nigra";25;1;1;0;0
"1866";27,2;21;"Pinus nigra";25;1;1;0;0
"1867";27,5;21,3;"Pinus nigra";25;1;1;0;0
"1868";13,8;15;"Pinus nigra";25;1;1;0;1
"1869";26,5;21,3;"Pinus nigra";25;1;1;0;0
"1870";21,1;21,4;"Pinus nigra";25;1;1;0;0
"1871";28,3;19,7;"Pinus nigra";25;1;1;0;0
"1872";36,8;20,3;"Pinus sylvestris";25;1;1;0;0
"1873";42,2;22,2;"Pinus nigra";25;1;1;0;0
"1874";24,5;19,4;"Pinus nigra";25;1;1;0;0
"1875";6,4;3,6;"Quercus pyrenaica";25;1;1;0;0
"1876";7,8;5;"Pinus sylvestris";25;1;1;0;0
"1877";32,3;20,6;"Pinus nigra";25;1;1;0;0
"1878";28,1;19,7;"Pinus nigra";25;1;1;0;1
"1879";31,5;19,3;"Pinus nigra";25;1;1;0;0
"1880";37,4;20,6;"Pinus nigra";25;1;1;0;0
"1881";30,7;23,9;"Pinus nigra";25;1;1;0;0
"1882";27,2;17;"Pinus nigra";25;1;1;0;1
"1883";31,6;20,3;"Pinus nigra";25;1;1;0;0
"1884";29,1;23;"Pinus nigra";25;1;1;0;1
"1885";39;20,3;"Pinus nigra";25;1;1;0;0
"1886";32;20,4;"Pinus nigra";25;1;1;0;0
"1887";33,2;19,6;"Pinus nigra";25;1;1;0;1
"1888";9;3,8;"Quercus pyrenaica";25;1;1;0;0
"1889";9;5,5;"Quercus pyrenaica";25;1;1;0;0
"1890";7,6;5;"Quercus pyrenaica";25;1;1;0;0
"1891";7,1;3,5;"Quercus pyrenaica";25;1;1;0;0
"1892";10,9;7,3;"Quercus pyrenaica";25;1;1;0;0
"1893";8,5;5,2;"Quercus pyrenaica";25;1;1;0;0
"1894";10,8;4,6;"Quercus pyrenaica";25;1;1;0;0
"1895";9;6,9;"Quercus pyrenaica";25;1;1;0;0
"1896";8,8;5,8;"Quercus pyrenaica";25;1;1;0;0
"1897";8,8;4,7;"Quercus pyrenaica";25;1;1;0;0
"1898";7,7;4,3;"Quercus pyrenaica";25;1;1;0;0
"1899";31,7;19,4;"Pinus nigra";25;1;1;0;1
"1900";34,9;22,6;"Pinus nigra";25;1;1;0;0
"1901";37,5;22,6;"Pinus nigra";25;1;1;0;0
"1902";12,7;9,8;"Pinus nigra";25;1;1;0;1
"1903";43,3;21,9;"Pinus nigra";25;1;1;0;0
"1904";5,6;5,3;"Quercus pyrenaica";25;1;1;0;0
"1905";4,8;5,8;"Quercus pyrenaica";25;1;1;0;0
"1906";8,65;5,8;"Quercus pyrenaica";22;0;1;0;0
"1907";9,45;6,5;"Pinus sylvestris";22;0;1;0;0
"1908";8,75;8,1;"Quercus pyrenaica";22;0;1;0;0
"1909";18,1;15,4;"Pinus sylvestris";22;0;1;0;0
"1910";13,6;6,6;"Pinus sylvestris";22;0;1;0;1
"1911";30,9;19,7;"Pinus nigra";22;0;1;0;0
"1912";45,8;16,4;"Pinus sylvestris";22;0;1;0;1
"1913";11,3;8,4;"Quercus pyrenaica";22;0;1;0;0
"1914";10,7;7,5;"Quercus pyrenaica";22;0;1;0;0
"1915";10;5,2;"Quercus pyrenaica";22;0;1;0;0
"1916";11,3;7,7;"Quercus pyrenaica";22;0;1;0;0
"1917";12,5;8;"Quercus pyrenaica";22;0;1;0;0
"1918";9,8;6,3;"Quercus pyrenaica";22;0;1;0;0
"1919";10;5,7;"Quercus pyrenaica";22;0;1;0;0
"1920";24,7;11,6;"Pinus nigra";22;0;1;0;1
"1921";11,8;9,5;"Quercus pyrenaica";22;0;1;0;0
"1922";9,3;8,1;"Quercus pyrenaica";22;0;1;0;0
"1923";14,5;10;"Quercus pyrenaica";22;0;1;0;0
"1924";8,9;8,1;"Quercus pyrenaica";22;0;1;0;0
"1925";9,8;9,9;"Quercus pyrenaica";22;0;1;0;0
"1926";10,5;9,5;"Quercus pyrenaica";22;0;1;0;0
"1927";8,9;8,2;"Quercus pyrenaica";22;0;1;0;0
"1928";11,4;8;"Quercus pyrenaica";22;0;1;0;0
"1929";10,2;9,8;"Quercus pyrenaica";22;0;1;0;0
"1930";9;7,3;"Quercus pyrenaica";22;0;1;0;0
"1931";8,2;7,1;"Quercus pyrenaica";22;0;1;0;0
"1932";6,7;6,1;"Pinus sylvestris";22;0;1;0;0
"1933";17,4;12,1;"Quercus pyrenaica";22;0;1;0;0
"1934";15;11,7;"Quercus pyrenaica";22;0;1;0;0
"1935";13,4;7,2;"Pinus sylvestris";22;0;1;0;0
"1936";9,9;9,4;"Quercus pyrenaica";22;0;1;0;0
"1937";8,8;7,3;"Quercus pyrenaica";22;0;1;0;0
"1938";16,9;8,3;"Quercus pyrenaica";22;0;1;0;0
"1939";8;5;"Pinus sylvestris";22;0;1;0;0
"1940";6,8;7,5;"Quercus pyrenaica";22;0;1;0;0
"1941";7,4;6,3;"Quercus pyrenaica";22;0;1;0;0
"1942";9,7;8,8;"Quercus pyrenaica";22;0;1;0;0
"1943";11,5;9,9;"Quercus pyrenaica";22;0;1;0;0
"1944";10,6;9,2;"Quercus pyrenaica";22;0;1;0;0
"1945";11,1;8,1;"Quercus pyrenaica";22;0;1;0;0
"1946";8,8;8,8;"Quercus pyrenaica";22;0;1;0;0
"1947";10,3;9,3;"Quercus pyrenaica";22;0;1;0;0
"1948";11,8;12,3;"Pinus sylvestris";22;0;1;0;0
"1949";10,2;7,7;"Quercus pyrenaica";22;0;1;0;0
"1950";8,9;5,9;"Quercus pyrenaica";22;0;1;0;0
"1951";8,6;5,9;"Quercus pyrenaica";22;0;1;0;0
"1952";19,5;12,6;"Quercus pyrenaica";22;0;1;0;0
"1953";30;17,2;"Pinus nigra";22;0;1;0;0
"1954";10;14,3;"Pinus sylvestris";22;0;1;0;1
"1955";10,2;8,3;"Quercus pyrenaica";22;0;1;0;0
"1956";9;7,4;"Quercus pyrenaica";22;0;1;0;0
"1957";8,5;5,8;"Quercus pyrenaica";22;0;1;0;0
"1958";24,7;13,4;"Quercus pyrenaica";22;0;1;0;0
"1959";13,7;10,6;"Quercus pyrenaica";22;0;1;0;0
"1960";10,4;7,4;"Quercus pyrenaica";22;0;1;0;0
"1961";7,9;8,4;"Quercus pyrenaica";22;0;1;0;0
"1962";16;11,5;"Quercus pyrenaica";22;0;1;0;0
"1963";7,9;6,7;"Quercus pyrenaica";22;0;1;0;0
"1964";9,6;6,1;"Pinus sylvestris";22;0;1;0;0
"1965";11,2;7,1;"Quercus pyrenaica";22;0;1;0;0
"1966";17,3;7,5;"Quercus pyrenaica";22;0;1;0;0
"1967";9,5;6,6;"Quercus pyrenaica";22;0;1;0;0
"1968";36,1;14,6;"Pinus nigra";22;0;1;0;0
"1969";34,9;18,1;"Pinus sylvestris";22;0;1;0;0
"1970";38,5;21,7;"Pinus nigra";22;0;1;0;1
"1971";40,1;21,4;"Pinus nigra";22;0;1;0;1
"1972";8,4;7,5;"Quercus pyrenaica";22;0;1;0;0
"1973";8,7;7,5;"Quercus pyrenaica";22;0;1;0;0
"1974";9,5;11,1;"Pinus sylvestris";22;0;1;0;0
"1975";35,3;20,4;"Pinus nigra";22;0;1;0;0
"1976";35,7;21,2;"Pinus nigra";22;0;1;0;1
"1977";38,9;17,9;"Pinus sylvestris";22;0;1;0;1
"1978";12,7;9;"Quercus pyrenaica";22;0;1;0;0
"1979";22,8;7,3;"Pinus sylvestris";22;0;1;0;1
"1980";12;3,8;"Quercus pyrenaica";22;0;1;0;0
"1981";14,7;9,5;"Quercus pyrenaica";22;0;1;0;0
"1982";22,7;19,1;"Pinus sylvestris";22;0;1;0;0
"1983";36,7;19,3;"Pinus nigra";22;0;1;0;0
"1984";11,5;6,1;"Quercus pyrenaica";22;0;1;0;0
"1985";33,5;17,5;"Pinus nigra";22;0;1;0;0
"1986";21,4;8,8;"Quercus pyrenaica";22;0;1;0;1
"1987";11,9;7,7;"Quercus pyrenaica";22;0;1;0;0
"1988";13,8;7,9;"Quercus pyrenaica";22;0;1;0;0
"1989";9,7;6,8;"Quercus pyrenaica";22;0;1;0;0
"1990";10,3;5,8;"Quercus pyrenaica";22;0;1;0;0
"1991";7,9;6,2;"Pinus sylvestris";22;0;1;0;0
"1992";7,4;5;"Quercus pyrenaica";22;0;1;0;1
"1993";21,2;10,5;"Quercus pyrenaica";22;0;1;0;1
"1994";7;6;"Quercus pyrenaica";22;0;1;0;0
"1995";10;5,7;"Pinus sylvestris";22;0;1;0;0
"1996";11,3;8,1;"Quercus pyrenaica";22;0;1;0;1
"1997";10,6;8,4;"Pinus sylvestris";22;0;1;0;0
"1998";11;8,2;"Quercus pyrenaica";22;0;1;0;0
"1999";10,3;7,6;"Quercus pyrenaica";22;0;1;0;0
"2000";11,1;9,1;"Quercus pyrenaica";22;0;1;0;0
"2001";8,8;7,2;"Quercus pyrenaica";22;0;1;0;0
"2002";13,2;10,2;"Quercus pyrenaica";22;0;1;0;0
"2003";8,2;7;"Quercus pyrenaica";22;0;1;0;0
"2004";9,7;5,8;"Pinus sylvestris";22;0;1;0;1
"2005";16,4;10,6;"Quercus pyrenaica";22;0;1;0;0
"2006";6,8;6,1;"Quercus pyrenaica";22;0;1;0;0
"2007";10,6;9,7;"Quercus pyrenaica";22;0;1;0;0
"2008";10,3;8,4;"Quercus pyrenaica";22;0;1;0;1
"2009";6,7;8,3;"Quercus pyrenaica";22;0;1;0;0
"2010";13,6;8,8;"Quercus pyrenaica";22;0;1;0;0
"2011";12,5;7,3;"Quercus pyrenaica";22;0;1;0;0
"2012";41,2;21,3;"Pinus nigra";22;0;1;0;0
"2013";23,6;20,8;"Pinus nigra";22;0;1;0;0
"2014";20,6;17,7;"Pinus nigra";22;0;1;0;1
"2015";27,6;17,3;"Pinus sylvestris";22;0;1;0;0
"2016";30,1;21,7;"Pinus nigra";22;0;1;0;0
"2017";29,7;22,9;"Pinus nigra";22;0;1;0;0
"2018";32;22,1;"Pinus nigra";22;0;1;0;1
"2019";39,2;22,4;"Pinus nigra";22;0;1;0;0
"2020";11,3;13,4;"Quercus pyrenaica";22;0;1;0;0
"2021";10,7;12,6;"Quercus pyrenaica";22;0;1;0;0
"2022";28,8;12,6;"Quercus pyrenaica";22;0;1;0;0
"2023";29,7;21,3;"Pinus nigra";22;0;1;0;0
"2024";28,3;19,7;"Pinus sylvestris";22;0;1;0;0
"2025";32,1;17,4;"Pinus sylvestris";22;0;1;0;0
"2026";29,3;20;"Pinus nigra";22;0;1;0;0
"2027";25,3;21;"Pinus sylvestris";22;0;1;0;1
"2028";26,1;19,6;"Pinus nigra";22;0;1;0;0
"2029";37,9;21,5;"Pinus sylvestris";22;0;1;0;1
"2030";32,7;20;"Pinus nigra";22;0;1;0;0
"2031";29;17,7;"Pinus nigra";22;0;1;0;1
"2032";8,7;6,6;"Quercus pyrenaica";22;0;1;0;0
"2033";9,6;7,2;"Quercus pyrenaica";22;0;1;0;0
"2034";7,8;5;"Pinus sylvestris";22;0;1;0;0
"2035";27,5;17,8;"Pinus sylvestris";22;0;1;0;0
"2036";32,1;18,5;"Pinus sylvestris";22;0;1;0;0
"2037";24,4;18;"Pinus sylvestris";22;0;1;0;0
"2038";34,8;21,6;"Pinus nigra";22;0;1;0;0
"2039";23,8;19;"Pinus sylvestris";22;0;1;0;0
"2040";21,9;19,4;"Pinus sylvestris";22;0;1;0;0
"2041";40,8;21,4;"Pinus nigra";22;0;1;0;1
"2042";21,5;20,01;"Pinus nigra";22;0;1;0;0
"2043";31,6;21;"Pinus nigra";22;0;1;0;0
"2044";34,4;22,1;"Pinus nigra";22;0;1;0;0
"2045";7;5,5;"Quercus pyrenaica";22;0;1;0;0
"2046";10,4;7,4;"Quercus pyrenaica";22;0;1;0;0
"2047";23,7;19,2;"Pinus nigra";22;0;1;0;0
"2048";36,2;21,1;"Pinus nigra";22;0;1;0;0
"2049";NA;NA;NA;22;0;1;0;1
"2050";20,2;18,6;"Pinus nigra";22;0;1;0;0
"2051";33,2;19,7;"Pinus nigra";22;0;1;0;0
"2052";10,4;8,2;"Quercus pyrenaica";22;0;1;0;0
"2053";9,8;7,1;"Quercus pyrenaica";22;0;1;0;0
"2054";10,2;7,5;"Quercus pyrenaica";22;0;1;0;0
"2055";7,9;5,7;"Quercus pyrenaica";22;0;1;0;0
"2056";12,9;9,3;"Quercus pyrenaica";22;0;1;0;0
"2057";8;5,1;"Quercus pyrenaica";22;0;1;0;0
"2058";10,3;6,9;"Quercus pyrenaica";22;0;1;0;0
"2059";7,5;6,7;"Quercus pyrenaica";22;0;1;0;0
"2060";8,4;4,4;"Quercus pyrenaica";22;0;1;0;0
"2061";36,7;20,2;"Pinus nigra";22;0;1;0;0
"2062";26,5;20,2;"Pinus sylvestris";22;0;1;0;0
"2063";37,2;20,7;"Pinus nigra";22;0;1;0;0
"2064";31,1;21,9;"Pinus nigra";22;0;1;0;1
"2065";33,3;20,3;"Pinus sylvestris";22;0;1;0;1
"2066";19,8;15,5;"Pinus nigra";22;0;1;0;0
"2067";29,9;19,1;"Pinus nigra";22;0;1;0;0
"2068";24;9,9;"Quercus pyrenaica";22;0;1;0;0
"2069";10,1;4,16;"Quercus pyrenaica";22;0;1;0;0
"2070";30,6;13,5;"Quercus pyrenaica";22;0;1;0;0
"2071";14;5,5;"Quercus pyrenaica";22;0;1;0;0
"2072";8,4;4,8;"Quercus pyrenaica";22;0;1;0;1
"2073";16,5;15,3;"Quercus pyrenaica";22;0;1;0;1
"2074";28,4;19,2;"Pinus sylvestris";22;0;1;0;1
"2075";12,7;5,1;"Pinus nigra";22;0;1;0;0
"2076";29,9;18;"Pinus nigra";22;0;1;0;0
"2077";14,7;13,5;"Quercus pyrenaica";22;0;1;0;0
"2078";23,4;17,6;"Pinus sylvestris";22;0;1;0;0
"2079";34,8;19;"Pinus sylvestris";22;0;1;0;1
"2080";23,7;18,3;"Pinus sylvestris";22;0;1;0;0
"2081";26,9;18,9;"Pinus nigra";22;0;1;0;0
"2082";9,7;2,6;"Quercus pyrenaica";22;0;1;0;0
"2083";7,4;9,9;"Quercus pyrenaica";22;0;1;0;1
"2084";12,4;9,5;"Pinus sylvestris";22;0;1;0;1
"2085";7,8;5,7;"Quercus pyrenaica";22;0;1;0;0
"2086";37,3;21,1;"Pinus nigra";22;0;1;0;0
"2087";20,9;21;"Pinus nigra";22;0;1;0;0
"2088";38,7;19,7;"Pinus nigra";22;0;1;0;0
"2089";27,2;19,3;"Pinus nigra";22;0;1;0;0
"2090";7,8;7,3;"Quercus pyrenaica";22;0;1;0;0
"2091";28,3;20,9;"Pinus nigra";22;0;1;0;0
"2092";29;19,8;"Pinus nigra";22;0;1;0;0
"2093";26,6;21,2;"Pinus nigra";22;0;1;0;0
"2094";7,4;5,3;"Quercus pyrenaica";22;0;1;0;0
"2095";30,8;19,7;"Pinus nigra";22;0;1;0;0
"2096";8,5;10,2;"Quercus pyrenaica";22;0;1;0;0
"2097";45,1;22,4;"Pinus nigra";22;0;1;0;1
"2098";31,8;19,9;"Pinus nigra";22;0;1;0;0
"2099";10,1;5,8;"Quercus pyrenaica";22;0;1;0;0
"2100";30,4;19,6;"Pinus nigra";22;0;1;0;0
"2101";18,8;18,8;"Pinus nigra";22;0;1;0;0
"2102";26,1;19,2;"Pinus nigra";22;0;1;0;0
"2103";28;21,8;"Pinus nigra";22;0;1;0;0
"2104";27,2;21;"Pinus nigra";22;0;1;0;1
"2105";27,5;21,3;"Pinus nigra";22;0;1;0;0
"2106";13,8;15;"Pinus nigra";22;0;1;0;1
"2107";26,5;21,3;"Pinus nigra";22;0;1;0;0
"2108";21,1;21,4;"Pinus nigra";22;0;1;0;0
"2109";28,3;19,7;"Pinus nigra";22;0;1;0;0
"2110";36,8;20,3;"Pinus sylvestris";22;0;1;0;0
"2111";42,2;22,2;"Pinus nigra";22;0;1;0;0
"2112";24,5;19,4;"Pinus nigra";22;0;1;0;0
"2113";6,4;3,6;"Quercus pyrenaica";22;0;1;0;0
"2114";7,8;5;"Pinus sylvestris";22;0;1;0;0
"2115";32,3;20,6;"Pinus nigra";22;0;1;0;1
"2116";28,1;19,7;"Pinus nigra";22;0;1;0;0
"2117";31,5;19,3;"Pinus nigra";22;0;1;0;0
"2118";37,4;20,6;"Pinus nigra";22;0;1;0;1
"2119";30,7;23,9;"Pinus nigra";22;0;1;0;0
"2120";27,2;17;"Pinus nigra";22;0;1;0;0
"2121";31,6;20,3;"Pinus nigra";22;0;1;0;0
"2122";29,1;23;"Pinus nigra";22;0;1;0;0
"2123";39;20,3;"Pinus nigra";22;0;1;0;0
"2124";32;20,4;"Pinus nigra";22;0;1;0;0
"2125";33,2;19,6;"Pinus nigra";22;0;1;0;0
"2126";9;3,8;"Quercus pyrenaica";22;0;1;0;0
"2127";9;5,5;"Quercus pyrenaica";22;0;1;0;0
"2128";7,6;5;"Quercus pyrenaica";22;0;1;0;0
"2129";7,1;3,5;"Quercus pyrenaica";22;0;1;0;0
"2130";10,9;7,3;"Quercus pyrenaica";22;0;1;0;0
"2131";8,5;5,2;"Quercus pyrenaica";22;0;1;0;0
"2132";10,8;4,6;"Quercus pyrenaica";22;0;1;0;0
"2133";9;6,9;"Quercus pyrenaica";22;0;1;0;0
"2134";8,8;5,8;"Quercus pyrenaica";22;0;1;0;0
"2135";8,8;4,7;"Quercus pyrenaica";22;0;1;0;0
"2136";7,7;4,3;"Quercus pyrenaica";22;0;1;0;0
"2137";31,7;19,4;"Pinus nigra";22;0;1;0;0
"2138";34,9;22,6;"Pinus nigra";22;0;1;0;0
"2139";37,5;22,6;"Pinus nigra";22;0;1;0;1
"2140";12,7;9,8;"Pinus nigra";22;0;1;0;1
"2141";43,3;21,9;"Pinus nigra";22;0;1;0;0
"2142";5,6;5,3;"Quercus pyrenaica";22;0;1;0;0
"2143";4,8;5,8;"Quercus pyrenaica";22;0;1;0;0
"2144";8,65;5,8;"Quercus pyrenaica";19;0;1;1;0
"2145";9,45;6,5;"Pinus sylvestris";19;0;1;1;0
"2146";8,75;8,1;"Quercus pyrenaica";19;0;1;1;0
"2147";18,1;15,4;"Pinus sylvestris";19;0;1;1;0
"2148";13,6;6,6;"Pinus sylvestris";19;0;1;1;1
"2149";30,9;19,7;"Pinus nigra";19;0;1;1;0
"2150";45,8;16,4;"Pinus sylvestris";19;0;1;1;1
"2151";11,3;8,4;"Quercus pyrenaica";19;0;1;1;0
"2152";10,7;7,5;"Quercus pyrenaica";19;0;1;1;0
"2153";10;5,2;"Quercus pyrenaica";19;0;1;1;0
"2154";11,3;7,7;"Quercus pyrenaica";19;0;1;1;1
"2155";12,5;8;"Quercus pyrenaica";19;0;1;1;0
"2156";9,8;6,3;"Quercus pyrenaica";19;0;1;1;1
"2157";10;5,7;"Quercus pyrenaica";19;0;1;1;0
"2158";24,7;11,6;"Pinus nigra";19;0;1;1;0
"2159";11,8;9,5;"Quercus pyrenaica";19;0;1;1;1
"2160";9,3;8,1;"Quercus pyrenaica";19;0;1;1;0
"2161";14,5;10;"Quercus pyrenaica";19;0;1;1;0
"2162";8,9;8,1;"Quercus pyrenaica";19;0;1;1;0
"2163";9,8;9,9;"Quercus pyrenaica";19;0;1;1;0
"2164";10,5;9,5;"Quercus pyrenaica";19;0;1;1;0
"2165";8,9;8,2;"Quercus pyrenaica";19;0;1;1;0
"2166";11,4;8;"Quercus pyrenaica";19;0;1;1;0
"2167";10,2;9,8;"Quercus pyrenaica";19;0;1;1;0
"2168";9;7,3;"Quercus pyrenaica";19;0;1;1;0
"2169";8,2;7,1;"Quercus pyrenaica";19;0;1;1;0
"2170";6,7;6,1;"Pinus sylvestris";19;0;1;1;0
"2171";17,4;12,1;"Quercus pyrenaica";19;0;1;1;1
"2172";15;11,7;"Quercus pyrenaica";19;0;1;1;0
"2173";13,4;7,2;"Pinus sylvestris";19;0;1;1;0
"2174";9,9;9,4;"Quercus pyrenaica";19;0;1;1;0
"2175";8,8;7,3;"Quercus pyrenaica";19;0;1;1;0
"2176";16,9;8,3;"Quercus pyrenaica";19;0;1;1;0
"2177";8;5;"Pinus sylvestris";19;0;1;1;0
"2178";6,8;7,5;"Quercus pyrenaica";19;0;1;1;0
"2179";7,4;6,3;"Quercus pyrenaica";19;0;1;1;0
"2180";9,7;8,8;"Quercus pyrenaica";19;0;1;1;0
"2181";11,5;9,9;"Quercus pyrenaica";19;0;1;1;0
"2182";10,6;9,2;"Quercus pyrenaica";19;0;1;1;0
"2183";11,1;8,1;"Quercus pyrenaica";19;0;1;1;0
"2184";8,8;8,8;"Quercus pyrenaica";19;0;1;1;0
"2185";10,3;9,3;"Quercus pyrenaica";19;0;1;1;1
"2186";11,8;12,3;"Pinus sylvestris";19;0;1;1;0
"2187";10,2;7,7;"Quercus pyrenaica";19;0;1;1;1
"2188";8,9;5,9;"Quercus pyrenaica";19;0;1;1;0
"2189";8,6;5,9;"Quercus pyrenaica";19;0;1;1;0
"2190";19,5;12,6;"Quercus pyrenaica";19;0;1;1;0
"2191";30;17,2;"Pinus nigra";19;0;1;1;0
"2192";10;14,3;"Pinus sylvestris";19;0;1;1;0
"2193";10,2;8,3;"Quercus pyrenaica";19;0;1;1;0
"2194";9;7,4;"Quercus pyrenaica";19;0;1;1;0
"2195";8,5;5,8;"Quercus pyrenaica";19;0;1;1;0
"2196";24,7;13,4;"Quercus pyrenaica";19;0;1;1;0
"2197";13,7;10,6;"Quercus pyrenaica";19;0;1;1;0
"2198";10,4;7,4;"Quercus pyrenaica";19;0;1;1;0
"2199";7,9;8,4;"Quercus pyrenaica";19;0;1;1;0
"2200";16;11,5;"Quercus pyrenaica";19;0;1;1;0
"2201";7,9;6,7;"Quercus pyrenaica";19;0;1;1;0
"2202";9,6;6,1;"Pinus sylvestris";19;0;1;1;0
"2203";11,2;7,1;"Quercus pyrenaica";19;0;1;1;0
"2204";17,3;7,5;"Quercus pyrenaica";19;0;1;1;0
"2205";9,5;6,6;"Quercus pyrenaica";19;0;1;1;0
"2206";36,1;14,6;"Pinus nigra";19;0;1;1;1
"2207";34,9;18,1;"Pinus sylvestris";19;0;1;1;0
"2208";38,5;21,7;"Pinus nigra";19;0;1;1;0
"2209";40,1;21,4;"Pinus nigra";19;0;1;1;1
"2210";8,4;7,5;"Quercus pyrenaica";19;0;1;1;1
"2211";8,7;7,5;"Quercus pyrenaica";19;0;1;1;1
"2212";9,5;11,1;"Pinus sylvestris";19;0;1;1;0
"2213";35,3;20,4;"Pinus nigra";19;0;1;1;0
"2214";35,7;21,2;"Pinus nigra";19;0;1;1;1
"2215";38,9;17,9;"Pinus sylvestris";19;0;1;1;1
"2216";12,7;9;"Quercus pyrenaica";19;0;1;1;0
"2217";22,8;7,3;"Pinus sylvestris";19;0;1;1;1
"2218";12;3,8;"Quercus pyrenaica";19;0;1;1;0
"2219";14,7;9,5;"Quercus pyrenaica";19;0;1;1;0
"2220";22,7;19,1;"Pinus sylvestris";19;0;1;1;0
"2221";36,7;19,3;"Pinus nigra";19;0;1;1;0
"2222";11,5;6,1;"Quercus pyrenaica";19;0;1;1;0
"2223";33,5;17,5;"Pinus nigra";19;0;1;1;0
